league,team,player,matches,assists,xAG,minutes,position,assists_minus_xag,assists_minus_xag_90
ITA-Serie A,Chievo,Nenad Tomović,37,0,0.2,3040,DF,-0.2,-0.0059210526315789476
ITA-Serie A,Chievo,Nicola Rigoni,39,1,0.4,2884,MF,0.6,0.01872399445214979
ITA-Serie A,Chievo,Paweł Jaroszyński,30,0,1.9000000000000001,2157,DF,-1.9000000000000001,-0.07927677329624479
ITA-Serie A,Chievo,Përparim Hetemaj,62,2,2.2,4571,MF,-0.20000000000000018,-0.0039378691752351815
ITA-Serie A,Chievo,Riccardo Meggiorini,39,1,2.6,2334,FW,-1.6,-0.06169665809768638
ITA-Serie A,Chievo,Roberto Inglese,34,1,2.4,2782,FW,-1.4,-0.04529115744069015
ITA-Serie A,Chievo,Samuel Bastien,21,0,0.3,1355,MF,-0.3,-0.01992619926199262
ITA-Serie A,Chievo,Sergio Pellissier,38,1,2.6,1513,FW,-1.6,-0.09517514871116987
ITA-Serie A,Chievo,Sofian Kiyine,23,1,0.9,816,"MF,DF",0.09999999999999998,0.01102941176470588
ITA-Serie A,Chievo,Valter Birsa,52,8,8.600000000000001,3605,"MF,FW",-0.6000000000000014,-0.01497919556171987
ITA-Serie A,Como,Alberto Dossena,23,2,0.7,1825,DF,1.3,0.06410958904109589
ITA-Serie A,Como,Alberto Moreno,24,0,1.2,1727,DF,-1.2,-0.06253618992472496
ITA-Serie A,Como,Alieu Fadera,28,3,4.0,1644,"FW,DF",-1.0,-0.05474452554744526
ITA-Serie A,Como,Anastasios Douvikas,13,2,1.1,580,FW,0.8999999999999999,0.1396551724137931
ITA-Serie A,Como,Andrea Belotti,18,0,0.4,593,FW,-0.4,-0.06070826306913997
ITA-Serie A,Como,Assane Diao,15,1,0.4,1252,"FW,MF",0.6,0.04313099041533546
ITA-Serie A,Como,Edoardo Goldaniga,32,0,0.3,2532,DF,-0.3,-0.010663507109004738
ITA-Serie A,Como,Gabriel Strefezza,37,4,3.9,2619,"FW,MF",0.10000000000000009,0.003436426116838491
ITA-Serie A,Como,Ignace Van Der Brempt,20,1,0.5,1257,DF,0.5,0.03579952267303103
ITA-Serie A,Como,Ivan Smolčić,9,0,0.1,630,DF,-0.1,-0.014285714285714285
ITA-Serie A,Como,Jonathan Ikone,13,0,0.2,540,FW,-0.2,-0.03333333333333334
ITA-Serie A,Como,Lucas Da Cunha,36,2,3.8,2613,MF,-1.7999999999999998,-0.06199770378874856
ITA-Serie A,Como,Marc-Oliver Kempf,31,0,1.2,2615,DF,-1.2,-0.04130019120458891
ITA-Serie A,Como,Maxence Caqueret,18,3,1.5,1087,MF,1.5,0.12419503219871206
ITA-Serie A,Como,Máximo Perrone,26,3,2.2,1857,MF,0.7999999999999998,0.03877221324717285
ITA-Serie A,Como,Mërgim Vojvoda,11,2,2.0,717,DF,0.0,0.0
ITA-Serie A,Como,Nicolás Paz,35,8,6.0,2687,"MF,FW",2.0,0.06698920729438035
ITA-Serie A,Como,Patrick Cutrone,33,4,2.1,2047,FW,1.9,0.08353688324377137
ITA-Serie A,Como,Sergi Roberto,13,1,0.7,696,MF,0.30000000000000004,0.03879310344827586
ITA-Serie A,Como,Yannik Engelhardt,26,1,1.5,1164,"MF,DF",-0.5,-0.03865979381443299
ITA-Serie A,Como,Álex Valle,15,0,0.7,1030,DF,-0.7,-0.06116504854368932
ITA-Serie A,Cremonese,Alex Ferrari,16,0,0.1,1007,DF,-0.1,-0.00893743793445879
ITA-Serie A,Cremonese,Charles Pickel,33,0,1.2,2483,MF,-1.2,-0.04349577124446234
ITA-Serie A,Cremonese,Cristian Buonaiuto,29,0,1.8,980,"MF,FW",-1.8,-0.1653061224489796
ITA-Serie A,Cremonese,Cyriel Dessers,26,1,1.6,1587,FW,-0.6000000000000001,-0.03402646502835539
ITA-Serie A,Cremonese,Daniel Ciofani,32,0,0.7,1060,FW,-0.7,-0.05943396226415094
ITA-Serie A,Cremonese,David Okereke,33,0,1.1,2266,"FW,MF",-1.1,-0.043689320388349516
ITA-Serie A,Cremonese,Emanuel Aiwum,23,0,0.4,1653,DF,-0.4,-0.02177858439201452
ITA-Serie A,Cremonese,Emanuele Valeri,37,3,4.6,2785,DF,-1.5999999999999996,-0.051705565529622965
ITA-Serie A,Cremonese,Felix Afena-Gyan,23,0,0.1,817,"FW,MF",-0.1,-0.011015911872705019
ITA-Serie A,Cremonese,Frank Tsadjout,20,1,0.5,1051,FW,0.5,0.0428163653663178
ITA-Serie A,Cremonese,Giacomo Quagliata,20,1,1.0,699,DF,0.0,0.0
ITA-Serie A,Cremonese,Gonzalo Escalante,9,1,0.2,555,MF,0.8,0.12972972972972974
ITA-Serie A,Cremonese,Ionuț Radu,9,0,0.4,810,GK,-0.4,-0.044444444444444446
ITA-Serie A,Cremonese,Johan Vásquez,25,0,0.3,1813,DF,-0.3,-0.014892443463872035
ITA-Serie A,Cremonese,Leonardo Sernicola,32,2,2.3,2317,DF,-0.2999999999999998,-0.011652999568407416
ITA-Serie A,Cremonese,Luca Zanimacchia,15,0,0.9,746,"MF,FW",-0.9,-0.10857908847184987
ITA-Serie A,Cremonese,Luka Lochoshvili,25,2,1.1,1839,DF,0.8999999999999999,0.04404567699836868
ITA-Serie A,Cremonese,Marco Benassi,15,0,0.4,998,MF,-0.4,-0.036072144288577156
ITA-Serie A,Cremonese,Marco Carnesecchi,27,1,0.2,2430,GK,0.8,0.02962962962962963
ITA-Serie A,Cremonese,Matteo Bianchetti,25,0,0.5,2132,DF,-0.5,-0.021106941838649154
ITA-Serie A,Cremonese,Michele Castagnetti,27,1,1.8,1412,MF,-0.8,-0.0509915014164306
ITA-Serie A,Cremonese,Pablo Galdames Millán,13,2,1.1,734,MF,0.8999999999999999,0.1103542234332425
ITA-Serie A,Cremonese,Paolo Ghiglione,15,1,0.6,711,DF,0.4,0.05063291139240506
ITA-Serie A,Cremonese,Santiago Ascacíbar,13,0,0.4,727,MF,-0.4,-0.04951856946354883
ITA-Serie A,Cremonese,Soualiho Meïté,31,2,0.7,2366,MF,1.3,0.04945054945054945
ITA-Serie A,Crotone,Adam Ounas,15,4,2.9,1199,"FW,MF",1.1,0.08256880733944955
ITA-Serie A,Crotone,Adrian Stoian,32,4,2.4,2133,"MF,FW",1.6,0.06751054852320676
ITA-Serie A,Crotone,Ahmad Benali,28,2,1.5,2025,MF,0.5,0.022222222222222223
ITA-Serie A,Crotone,Alex Cordaz,74,0,0.2,6660,GK,-0.2,-0.002702702702702703
ITA-Serie A,Crotone,Andrea Barberis,38,1,3.1,3029,MF,-2.1,-0.06239683063717399
ITA-Serie A,Crotone,Andrea Nalini,23,2,2.6,1638,"FW,MF",-0.6000000000000001,-0.032967032967032975
ITA-Serie A,Crotone,Andrea Rispoli,19,0,0.6,652,DF,-0.6,-0.08282208588957055
ITA-Serie A,Crotone,Ante Budimir,22,0,1.4,1588,FW,-1.4,-0.07934508816120907
ITA-Serie A,Crotone,Arkadiusz Reca,30,3,3.1,2313,DF,-0.10000000000000009,-0.0038910505836575906
ITA-Serie A,Crotone,Arlind Ajeti,21,1,1.0,1271,DF,0.0,0.0
ITA-Serie A,Crotone,Bruno Martella,30,3,2.1,2616,DF,0.8999999999999999,0.030963302752293576
ITA-Serie A,Crotone,Daniel Pavlović,10,0,1.0,758,DF,-1.0,-0.11873350923482849
ITA-Serie A,Crotone,Davide Faraoni,28,4,0.8,1754,"DF,MF",3.2,0.16419612314709237
ITA-Serie A,Crotone,Eduardo Henrique,18,0,0.2,924,MF,-0.2,-0.01948051948051948
ITA-Serie A,Crotone,Emmanuel Rivière,21,1,0.5,640,FW,0.5,0.0703125
ITA-Serie A,Crotone,Federico Ceccherini,37,0,0.6,3229,DF,-0.6,-0.01672344379064726
ITA-Serie A,Crotone,Federico Ricci,15,1,1.1,921,FW,-0.10000000000000009,-0.009771986970684049
ITA-Serie A,Crotone,Jacopo Petriccione,20,0,0.4,958,MF,-0.4,-0.03757828810020877
ITA-Serie A,Crotone,Junior Messias,36,4,2.6,3215,"MF,FW",1.4,0.039191290824261274
ITA-Serie A,Crotone,Koffi Djidji,20,0,0.2,1524,DF,-0.2,-0.011811023622047244
ITA-Serie A,Crotone,Lisandro Magallán,28,2,0.4,2181,DF,1.6,0.06602475928473178
ITA-Serie A,Crotone,Luca Cigarini,14,0,1.7,929,MF,-1.7,-0.16469321851453175
ITA-Serie A,Crotone,Marcello Trotta,34,2,1.6,2258,FW,0.3999999999999999,0.01594331266607617
ITA-Serie A,Crotone,Marcus Rohdén,26,0,0.7,1632,MF,-0.7,-0.03860294117647059
ITA-Serie A,Crotone,Mario Sampirisi,31,0,0.8,2194,DF,-0.8,-0.032816773017319965
ITA-Serie A,Crotone,Miloš Vulić,25,1,1.5,1305,MF,-0.5,-0.034482758620689655
ITA-Serie A,Crotone,Niccolò Zanellato,28,1,1.7999999999999998,1712,MF,-0.7999999999999998,-0.04205607476635513
ITA-Serie A,Crotone,Pedro Pereira,35,4,3.4,2549,DF,0.6000000000000001,0.021184778344448808
ITA-Serie A,Crotone,Rolando Mandragora,36,0,1.6,3240,MF,-1.6,-0.044444444444444446
ITA-Serie A,Crotone,Salvatore Molina,29,4,2.3,2315,"MF,DF",1.7000000000000002,0.06609071274298056
ITA-Serie A,Crotone,Sebastiano Luperto,23,0,0.2,1879,DF,-0.2,-0.00957956359765833
ITA-Serie A,Crotone,Simeon Nwankwo,61,3,1.7000000000000002,4162,FW,1.2999999999999998,0.02811148486304661
ITA-Serie A,Crotone,Vladimir Golemić,30,0,0.5,2341,DF,-0.5,-0.019222554463904314
ITA-Serie A,Empoli,Afriyie Acquah,28,0,0.8,1510,MF,-0.8,-0.04768211920529801
ITA-Serie A,Empoli,Alberto Cerri,12,0,0.2,545,FW,-0.2,-0.03302752293577982
ITA-Serie A,Empoli,Alberto Grassi,80,1,1.8,5204,MF,-0.8,-0.013835511145272868
ITA-Serie A,Empoli,Andrea La Mantia,18,0,0.5,488,"FW,MF",-0.5,-0.09221311475409837
ITA-Serie A,Empoli,Andrea Pinamonti,36,2,2.9,2869,FW,-0.8999999999999999,-0.02823283373997908
ITA-Serie A,Empoli,Antonino La Gumina,22,2,0.7,1090,"FW,MF",1.3,0.10733944954128441
ITA-Serie A,Empoli,Ardian Ismajli,100,0,0.5,7919,DF,-0.5,-0.005682535673696173
ITA-Serie A,Empoli,Bartosz Bereszyński,24,1,0.3,1762,DF,0.7,0.03575482406356413
ITA-Serie A,Empoli,Christian Kouamé,8,0,0.7,507,"FW,MF",-0.7,-0.1242603550295858
ITA-Serie A,Empoli,Cristian Dell'Orco,12,0,0.5,1035,DF,-0.5,-0.043478260869565216
ITA-Serie A,Empoli,Diego Farias,16,4,3.2,1193,FW,0.7999999999999998,0.060352053646269894
ITA-Serie A,Empoli,Domenico Maietta,21,0,0.2,1714,DF,-0.2,-0.010501750291715286
ITA-Serie A,Empoli,Elia Caprile,23,0,0.3,2070,GK,-0.3,-0.013043478260869565
ITA-Serie A,Empoli,Emmanuel Gyasi,70,3,2.2,5096,"DF,FW",0.7999999999999998,0.014128728414442697
ITA-Serie A,Empoli,Fabiano Parisi,58,1,2.3,4307,DF,-1.2999999999999998,-0.027165080102159275
ITA-Serie A,Empoli,Faustino Anjorin,22,3,1.7,1114,MF,1.3,0.10502692998204667
ITA-Serie A,Empoli,Federico Di Francesco,26,0,1.0,1367,"FW,MF",-1.0,-0.06583760058522312
ITA-Serie A,Empoli,Filippo Bandinelli,70,3,6.0,4218,MF,-3.0,-0.06401137980085349
ITA-Serie A,Empoli,Filippo Ranocchia,9,0,0.5,476,"MF,DF",-0.5,-0.09453781512605042
ITA-Serie A,Empoli,Francesco Caputo,80,7,8.1,6402,FW,-1.0999999999999996,-0.01546391752577319
ITA-Serie A,Empoli,Freddie Veseli,31,0,0.4,2539,DF,-0.4,-0.014178810555336749
ITA-Serie A,Empoli,Giovanni Di Lorenzo,37,3,5.3,3330,"DF,FW",-2.3,-0.06216216216216215
ITA-Serie A,Empoli,Giuseppe Pezzella,54,3,5.1,3963,DF,-2.0999999999999996,-0.04769114307342921
ITA-Serie A,Empoli,Hamed Junior Traorè,32,2,2.9,2259,MF,-0.8999999999999999,-0.03585657370517928
ITA-Serie A,Empoli,Ismaël Bennacer,37,5,3.1,2961,MF,1.9,0.05775075987841945
ITA-Serie A,Empoli,Ivan Provedel,16,0,0.1,1440,GK,-0.1,-0.00625
ITA-Serie A,Empoli,Jacob Rasmussen,14,1,0.2,1016,"DF,MF",0.8,0.07086614173228348
ITA-Serie A,Empoli,Jacopo Fazzini,72,2,3.6999999999999997,3440,MF,-1.6999999999999997,-0.04447674418604651
ITA-Serie A,Empoli,Jean-Daniel Akpa-Akpro,24,1,1.0,1356,"MF,FW",0.0,0.0
ITA-Serie A,Empoli,Koni De Winter,14,0,0.2,1024,DF,-0.2,-0.017578125
ITA-Serie A,Empoli,Kristjan Asllani,23,1,0.9,1353,MF,0.09999999999999998,0.006651884700665188
ITA-Serie A,Empoli,Leo Štulac,23,2,0.4,833,MF,1.6,0.17286914765906364
ITA-Serie A,Empoli,Leonardo Capezzi,12,0,0.1,772,MF,-0.1,-0.011658031088082901
ITA-Serie A,Empoli,Liam Henderson,100,8,8.3,5369,MF,-0.3000000000000007,-0.005028869435649109
ITA-Serie A,Empoli,Liberato Cacace,86,5,4.0,5195,DF,1.0,0.017324350336862367
ITA-Serie A,Empoli,Lorenzo Colombo,37,2,2.9,2233,"FW,MF",-0.8999999999999999,-0.036274070756829375
ITA-Serie A,Empoli,Lorenzo Tonelli,15,0,0.3,889,DF,-0.3,-0.03037120359955006
ITA-Serie A,Empoli,Luca Antonelli,13,1,0.7,755,DF,0.30000000000000004,0.03576158940397352
ITA-Serie A,Empoli,Luca Marianucci,18,0,0.2,1069,DF,-0.2,-0.01683816651075772
ITA-Serie A,Empoli,M'Baye Niang,14,1,0.9,708,FW,0.09999999999999998,0.012711864406779658
ITA-Serie A,Empoli,Manuel Pasqual,22,2,2.5,1342,DF,-0.5,-0.03353204172876304
ITA-Serie A,Empoli,Marko Pajač,10,2,1.3,738,"FW,DF",0.7,0.08536585365853658
ITA-Serie A,Empoli,Marko Pjaca,17,0,0.4,525,"MF,FW",-0.4,-0.06857142857142857
ITA-Serie A,Empoli,Martin Satriano,31,1,1.2,1705,FW,-0.19999999999999996,-0.010557184750733136
ITA-Serie A,Empoli,Matteo Cancellieri,36,3,2.9,1788,"FW,MF",0.10000000000000009,0.00503355704697987
ITA-Serie A,Empoli,Mattia De Sciglio,16,0,0.2,769,DF,-0.2,-0.023407022106631988
ITA-Serie A,Empoli,Mattia Destro,32,0,0.7,938,"FW,MF",-0.7,-0.0671641791044776
ITA-Serie A,Empoli,Mattia Viti,50,0,0.2,4063,DF,-0.2,-0.004430223972434162
ITA-Serie A,Empoli,Matías Silvestre,34,0,0.3,3060,DF,-0.3,-0.008823529411764706
ITA-Serie A,Empoli,Miha Zajc,20,2,3.0,1166,"MF,FW",-1.0,-0.07718696397941681
ITA-Serie A,Empoli,Nedim Bajrami,54,6,5.9,2994,"MF,FW",0.09999999999999964,0.0030060120240480853
ITA-Serie A,Empoli,Nicolas Haas,51,3,2.0,2534,MF,1.0,0.035516969218626675
ITA-Serie A,Empoli,Nicolò Cambiaghi,65,2,3.9,3838,"FW,MF",-1.9,-0.04455445544554455
ITA-Serie A,Empoli,Ola Solbakken,21,0,0.4,760,"MF,FW",-0.4,-0.04736842105263158
ITA-Serie A,Empoli,Patrick Cutrone,28,0,0.9,1401,FW,-0.9,-0.057815845824411134
ITA-Serie A,Empoli,Petar Stojanović,61,2,4.2,4268,DF,-2.2,-0.04639175257731959
ITA-Serie A,Empoli,Rade Krunić,33,7,6.2,2772,MF,0.7999999999999998,0.02597402597402597
ITA-Serie A,Empoli,Riccardo Fiamozzi,10,1,0.6,620,DF,0.4,0.05806451612903226
ITA-Serie A,Empoli,Riccardo Marchizza,19,1,1.4,1346,DF,-0.3999999999999999,-0.02674591381872213
ITA-Serie A,Empoli,Roberto Piccoli,15,0,0.4,555,FW,-0.4,-0.06486486486486487
ITA-Serie A,Empoli,Răzvan Marin,63,7,7.2,4356,MF,-0.20000000000000018,-0.004132231404958681
ITA-Serie A,Empoli,Saba Goglichidze,33,1,0.3,2539,DF,0.7,0.024812918471839307
ITA-Serie A,Empoli,Sam Lammers,14,1,0.7,883,FW,0.30000000000000004,0.03057757644394111
ITA-Serie A,Empoli,Samuele Ricci,21,1,0.3,1530,MF,0.7,0.041176470588235294
ITA-Serie A,Empoli,Sebastian Walukiewicz,40,0,0.30000000000000004,2838,DF,-0.30000000000000004,-0.009513742071881609
ITA-Serie A,Empoli,Sebastiano Esposito,33,0,2.1,2331,"FW,MF",-2.1,-0.08108108108108109
ITA-Serie A,Empoli,Sebastiano Luperto,98,2,2.1,8499,DF,-0.10000000000000009,-0.0010589481115425355
ITA-Serie A,Empoli,Simone Bastoni,16,0,0.5,745,"MF,DF",-0.5,-0.060402684563758385
ITA-Serie A,Empoli,Simone Romagnoli,19,0,0.4,1497,DF,-0.4,-0.02404809619238477
ITA-Serie A,Empoli,Szymon Żurkowski,53,2,1.7000000000000002,3281,MF,0.2999999999999998,0.008229198415117336
ITA-Serie A,Empoli,Tommaso Baldanzi,41,0,2.8,2535,FW,-2.8,-0.09940828402366864
ITA-Serie A,Empoli,Tyronne Ebuehi,45,5,2.8,3096,DF,2.2,0.06395348837209303
ITA-Serie A,Empoli,Viktor Kovalenko,23,1,0.8,690,MF,0.19999999999999996,0.026086956521739126
ITA-Serie A,Empoli,Youssef Maleh,56,2,3.3,4112,MF,-1.2999999999999998,-0.028453307392996105
ITA-Serie A,Fiorentina,Alban Lafont,34,0,0.4,3015,GK,-0.4,-0.011940298507462687
ITA-Serie A,Fiorentina,Albert Guðmundsson,24,1,1.8,1273,"FW,MF",-0.8,-0.0565593087195601
ITA-Serie A,Fiorentina,Aleksa Terzić,38,2,2.3,1217,MF,-0.2999999999999998,-0.02218570254724732
ITA-Serie A,Fiorentina,Alfred Duncan,105,8,5.1,5971,MF,2.9000000000000004,0.043711271143862
ITA-Serie A,Fiorentina,Amir Richardson,27,1,0.6,1099,MF,0.4,0.03275705186533212
ITA-Serie A,Fiorentina,Andrea Belotti,15,0,0.7,949,FW,-0.7,-0.06638566912539515
ITA-Serie A,Fiorentina,Andrea Colpani,25,1,1.3,1450,"FW,MF",-0.30000000000000004,-0.018620689655172416
ITA-Serie A,Fiorentina,Antonín Barák,52,3,4.1000000000000005,2661,MF,-1.1000000000000005,-0.03720405862457724
ITA-Serie A,Fiorentina,Arthur Cabral,42,3,1.2000000000000002,2181,FW,1.7999999999999998,0.07427785419532323
ITA-Serie A,Fiorentina,Arthur Melo,33,3,1.7,1986,MF,1.3,0.05891238670694864
ITA-Serie A,Fiorentina,Borja Valero,20,0,0.1,491,"MF,FW",-0.1,-0.018329938900203666
ITA-Serie A,Fiorentina,Bruno Gaspar,15,2,0.8,781,DF,1.2,0.1382842509603073
ITA-Serie A,Fiorentina,Bryan Dabo,33,1,0.7,1422,MF,0.30000000000000004,0.018987341772151903
ITA-Serie A,Fiorentina,Christian Kouamé,109,8,8.4,4873,"FW,MF",-0.40000000000000036,-0.007387646213831321
ITA-Serie A,Fiorentina,Cristiano Biraghi,212,23,32.8,17470,DF,-9.799999999999997,-0.05048654836863192
ITA-Serie A,Fiorentina,Cyril Théréau,22,2,2.3,1142,"FW,MF",-0.2999999999999998,-0.023642732049036764
ITA-Serie A,Fiorentina,Dalbert Henrique,31,5,3.4,2484,"DF,MF",1.6,0.057971014492753624
ITA-Serie A,Fiorentina,Danilo Cataldi,25,0,0.8,1728,MF,-0.8,-0.04166666666666667
ITA-Serie A,Fiorentina,David de Gea,35,1,0.4,3150,GK,0.6,0.017142857142857144
ITA-Serie A,Fiorentina,Davide Astori,25,1,0.3,2250,DF,0.7,0.027999999999999997
ITA-Serie A,Fiorentina,Dodô,77,8,7.2,5969,DF,0.7999999999999998,0.012062321996984416
ITA-Serie A,Fiorentina,Dušan Vlahović,98,5,5.0,6439,FW,0.0,0.0
ITA-Serie A,Fiorentina,Edimilson Fernandes,29,0,1.3,1970,MF,-1.3,-0.05939086294416244
ITA-Serie A,Fiorentina,Edoardo Bove,12,2,1.5,851,"MF,FW",0.5,0.052878965922444184
ITA-Serie A,Fiorentina,Erick Pulgar,74,10,9.5,5293,MF,0.5,0.008501794823351597
ITA-Serie A,Fiorentina,Fabiano Parisi,47,1,3.2,2578,DF,-2.2,-0.07680372381691235
ITA-Serie A,Fiorentina,Federico Ceccherini,33,0,0.3,2099,DF,-0.3,-0.012863268222963315
ITA-Serie A,Fiorentina,Federico Chiesa,110,14,18.0,8923,"FW,MF",-4.0,-0.04034517538944301
ITA-Serie A,Fiorentina,Franck Ribéry,50,9,8.4,3558,FW,0.5999999999999996,0.015177065767284982
ITA-Serie A,Fiorentina,Gaetano Castrovilli,111,9,7.4,7481,MF,1.5999999999999996,0.019248763534286856
ITA-Serie A,Fiorentina,Germán Pezzella,131,2,2.7,11402,DF,-0.7000000000000002,-0.0055253464304507996
ITA-Serie A,Fiorentina,Gerson,36,3,2.7,2426,"MF,FW",0.2999999999999998,0.01112943116240725
ITA-Serie A,Fiorentina,Giacomo Bonaventura,126,10,12.0,8710,MF,-2.0,-0.02066590126291619
ITA-Serie A,Fiorentina,Gil Bastião Dias,27,3,1.1,1190,"FW,MF",1.9,0.14369747899159663
ITA-Serie A,Fiorentina,Giovanni Simeone,74,7,5.3,5452,FW,1.7000000000000002,0.028063096111518714
ITA-Serie A,Fiorentina,Igor,87,0,1.2,6078,DF,-1.2,-0.017769002961500493
ITA-Serie A,Fiorentina,Jonathan Ikone,92,6,7.4,4672,FW,-1.4000000000000004,-0.026969178082191788
ITA-Serie A,Fiorentina,Jordan Veretout,69,4,10.2,6150,MF,-6.199999999999999,-0.09073170731707317
ITA-Serie A,Fiorentina,Josip Brekalo,17,0,0.8,881,"FW,MF",-0.8,-0.08172531214528944
ITA-Serie A,Fiorentina,José Callejón,50,3,3.5,1962,"FW,MF",-0.5,-0.022935779816513763
ITA-Serie A,Fiorentina,Kevin Mirallas,27,1,1.4,1299,"FW,MF",-0.3999999999999999,-0.0277136258660508
ITA-Serie A,Fiorentina,Kevin-Prince Boateng,14,0,0.3,599,FW,-0.3,-0.045075125208681135
ITA-Serie A,Fiorentina,Krzysztof Piątek,14,0,0.9,733,FW,-0.9,-0.11050477489768076
ITA-Serie A,Fiorentina,Lorenzo Venuti,84,3,3.5,5110,"DF,MF",-0.5,-0.008806262230919765
ITA-Serie A,Fiorentina,Luca Ranieri,74,4,2.5,5876,DF,1.5,0.022974812797821646
ITA-Serie A,Fiorentina,Lucas Beltrán,65,6,4.5,3645,"FW,MF",1.5,0.037037037037037035
ITA-Serie A,Fiorentina,Lucas Martínez Quarta,105,2,3.7,7727,DF,-1.7000000000000002,-0.019800698848194645
ITA-Serie A,Fiorentina,Lucas Torreira,31,1,2.1,2195,MF,-1.1,-0.04510250569476082
ITA-Serie A,Fiorentina,Luis Muriel,19,0,1.5,1441,FW,-1.5,-0.09368494101318528
ITA-Serie A,Fiorentina,Luka Jović,31,3,1.5,1534,"FW,MF",1.5,0.0880052151238592
ITA-Serie A,Fiorentina,M'Bala Nzola,33,3,1.6,1552,FW,1.4,0.08118556701030927
ITA-Serie A,Fiorentina,Marco Benassi,93,5,6.6000000000000005,6295,"MF,FW",-1.6000000000000005,-0.022875297855440832
ITA-Serie A,Fiorentina,Marin Pongračić,20,0,0.2,1367,DF,-0.2,-0.013167520117044624
ITA-Serie A,Fiorentina,Marko Pjaca,19,1,1.0,750,"FW,MF",0.0,0.0
ITA-Serie A,Fiorentina,Martín Cáceres,56,2,1.9,4594,DF,0.10000000000000009,0.0019590770570309117
ITA-Serie A,Fiorentina,Maxime Lopez,19,0,0.6,800,MF,-0.6,-0.0675
ITA-Serie A,Fiorentina,Maximiliano Olivera,10,0,0.2,512,DF,-0.2,-0.03515625
ITA-Serie A,Fiorentina,Michael Folorunsho,14,0,0.6,650,"FW,MF",-0.6,-0.08307692307692308
ITA-Serie A,Fiorentina,Michael Kayode,31,1,1.3,2185,DF,-0.30000000000000004,-0.012356979405034326
ITA-Serie A,Fiorentina,Milan Badelj,49,1,3.5,3936,MF,-2.5,-0.05716463414634146
ITA-Serie A,Fiorentina,Moise Kean,32,3,1.9,2704,FW,1.1,0.036612426035502965
ITA-Serie A,Fiorentina,Nicolás González,86,9,7.1000000000000005,5624,FW,1.8999999999999995,0.030405405405405397
ITA-Serie A,Fiorentina,Nicolò Fagioli,15,2,3.0,962,MF,-1.0,-0.09355509355509356
ITA-Serie A,Fiorentina,Nikola Milenković,216,2,2.5999999999999996,18127,DF,-0.5999999999999996,-0.0029789816296132824
ITA-Serie A,Fiorentina,Patrick Cutrone,30,1,1.5,1034,FW,-0.5,-0.043520309477756286
ITA-Serie A,Fiorentina,Pietro Comuzzo,37,0,0.6,2243,"DF,FW",-0.6,-0.024074899687917966
ITA-Serie A,Fiorentina,Pietro Terracciano,110,0,0.2,9788,GK,-0.2,-0.0018389865140988966
ITA-Serie A,Fiorentina,Pol Lirola,47,3,3.9000000000000004,3146,DF,-0.9000000000000004,-0.02574698029243485
ITA-Serie A,Fiorentina,Rachid Ghezzal,19,0,1.3,828,"MF,FW",-1.3,-0.14130434782608695
ITA-Serie A,Fiorentina,Riccardo Saponara,78,10,10.7,3444,"MF,FW",-0.6999999999999993,-0.01829268292682925
ITA-Serie A,Fiorentina,Riccardo Sottil,102,8,7.5,4542,"FW,MF",0.5,0.009907529722589167
ITA-Serie A,Fiorentina,Robin Gosens,32,5,2.4,2521,DF,2.6,0.09282030940103134
ITA-Serie A,Fiorentina,Rolando Mandragora,91,10,11.3,5469,MF,-1.3000000000000007,-0.02139330773450358
ITA-Serie A,Fiorentina,Sofyan Amrabat,85,1,2.0,5563,MF,-1.0,-0.016178321049793276
ITA-Serie A,Fiorentina,Valentin Eysseric,48,2,2.9,1835,"FW,MF",-0.8999999999999999,-0.044141689373297
ITA-Serie A,Fiorentina,Vincent Laurini,37,1,1.6,2528,DF,-0.6000000000000001,-0.02136075949367089
ITA-Serie A,Fiorentina,Vitor Hugo,49,2,1.5,3678,DF,0.5,0.012234910277324632
ITA-Serie A,Fiorentina,Yacine Adli,26,6,2.4,1234,MF,3.6,0.26256077795786065
ITA-Serie A,Fiorentina,Youssef Maleh,35,2,2.4,1316,MF,-0.3999999999999999,-0.027355623100303945
ITA-Serie A,Fiorentina,Álvaro Odriozola,25,2,3.4,1733,DF,-1.4,-0.0727062896710906
ITA-Serie A,Frosinone,Abdou Harroui,18,3,1.2,1019,"MF,FW",1.8,0.1589793915603533
ITA-Serie A,Frosinone,Andrea Beghetto,27,3,4.0,2226,DF,-1.0,-0.04043126684636119
ITA-Serie A,Frosinone,Andrea Pinamonti,27,3,0.5,1625,FW,2.5,0.13846153846153847
ITA-Serie A,Frosinone,Anthony Oyono,16,1,0.9,1198,DF,0.09999999999999998,0.007512520868113521
ITA-Serie A,Frosinone,Arijon Ibrahimović,16,1,0.7,474,"FW,DF",0.30000000000000004,0.05696202531645571
ITA-Serie A,Frosinone,Caleb Okoli,34,1,0.8,2914,DF,0.19999999999999996,0.006177076183939601
ITA-Serie A,Frosinone,Camillo Ciano,33,4,7.0,2454,"FW,MF",-3.0,-0.1100244498777506
ITA-Serie A,Frosinone,Cristian Molinaro,14,0,1.1,1159,"DF,MF",-1.1,-0.08541846419327007
ITA-Serie A,Frosinone,Daniel Ciofani,31,2,1.7,1618,FW,0.30000000000000004,0.016687268232385664
ITA-Serie A,Frosinone,Edoardo Goldaniga,29,1,0.8,2610,DF,0.19999999999999996,0.006896551724137929
